id,name,region,height,weight,base_experience,types,abilities,moves,location_area_encounters,held_items,base_happiness,color,capture_rate,evolves_from,is_baby,is_mythical,is_legendary,hp,attack,defense,special-attack,special-defense,speed
717,yveltal,kalos,58,2030,340,"['dark', 'flying']",['dark-aura'],"['razor-wind', 'cut', 'gust', 'fly', 'body-slam', 'disable', 'hyper-beam', 'toxic', 'psychic', 'double-team', 'swift', 'dream-eater', 'sky-attack', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'protect', 'endure', 'swagger', 'steel-wing', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'sunny-day', 'shadow-ball', 'heat-wave', 'torment', 'facade', 'taunt', 'knock-off', 'secret-power', 'hyper-voice', 'aerial-ace', 'block', 'dragon-claw', 'roost', 'tailwind', 'u-turn', 'payback', 'embargo', 'sucker-punch', 'dark-pulse', 'air-slash', 'dragon-rush', 'focus-blast', 'giga-impact', 'shadow-claw', 'zen-headbutt', 'defog', 'hone-claws', 'foul-play', 'round', 'sky-drop', 'acrobatics', 'hurricane', 'snarl', 'phantom-force', 'confide', 'oblivion-wing', 'laser-focus', 'lash-out', 'dual-wingbeat']",['ultra-space-wilds-cliff'],Não encontrado.,0.0,red,45,Não encontrado.,False,False,True,126,131,95,131,98,99
718,zygarde-50,kalos,50,3050,300,"['dragon', 'ground']",['aura-break'],"['bind', 'body-slam', 'bite', 'hyper-beam', 'strength', 'earthquake', 'dig', 'toxic', 'double-team', 'haze', 'swift', 'glare', 'rest', 'rock-slide', 'substitute', 'snore', 'reversal', 'spite', 'protect', 'outrage', 'sandstorm', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'dragon-breath', 'iron-tail', 'hidden-power', 'sunny-day', 'crunch', 'extreme-speed', 'rock-smash', 'facade', 'superpower', 'brick-break', 'secret-power', 'camouflage', 'hyper-voice', 'block', 'dragon-dance', 'shock-wave', 'payback', 'dragon-pulse', 'focus-blast', 'earth-power', 'giga-impact', 'zen-headbutt', 'draco-meteor', 'stone-edge', 'grass-knot', 'sludge-wave', 'coil', 'round', 'retaliate', 'bulldoze', 'dragon-tail', 'confide', 'thousand-arrows', 'thousand-waves', 'lands-wrath', 'high-horsepower', 'core-enforcer', 'stomping-tantrum', 'breaking-swipe', 'scale-shot', 'skitter-smack', 'scorching-sands']",['alola-route-16-main'],Não encontrado.,0.0,green,3,Não encontrado.,False,False,True,108,100,121,81,95,95
719,diancie,kalos,7,88,300,"['rock', 'fairy']",['clear-body'],"['tackle', 'body-slam', 'take-down', 'hyper-beam', 'rock-throw', 'toxic', 'psychic', 'double-team', 'harden', 'light-screen', 'reflect', 'metronome', 'swift', 'amnesia', 'flash', 'explosion', 'rest', 'rock-slide', 'sharpen', 'substitute', 'snore', 'flail', 'protect', 'spikes', 'sandstorm', 'endure', 'charm', 'swagger', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'baton-pass', 'encore', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'ancient-power', 'hail', 'facade', 'nature-power', 'helping-hand', 'endeavor', 'skill-swap', 'secret-power', 'fake-tears', 'rock-tomb', 'sand-tomb', 'iron-defense', 'covet', 'calm-mind', 'gravity', 'gyro-ball', 'guard-swap', 'last-resort', 'magnet-rise', 'rock-polish', 'power-gem', 'earth-power', 'giga-impact', 'flash-cannon', 'trick-room', 'stone-edge', 'stealth-rock', 'guard-split', 'wonder-room', 'psyshock', 'telekinesis', 'smack-down', 'after-you', 'round', 'stored-power', 'ally-switch', 'bulldoze', 'draining-kiss', 'play-rough', 'moonblast', 'confide', 'diamond-storm', 'mystical-fire', 'dazzling-gleam', 'body-press', 'meteor-beam', 'misty-explosion', 'terrain-pulse', 'scorching-sands', 'tera-blast', 'snowscape']",[],Não encontrado.,50.0,pink,3,Não encontrado.,False,True,False,50,100,150,100,150,50
720,hoopa,kalos,5,90,270,"['psychic', 'ghost']",['magician'],"['fire-punch', 'ice-punch', 'thunder-punch', 'take-down', 'psybeam', 'hyper-beam', 'thunderbolt', 'thunder-wave', 'toxic', 'confusion', 'psychic', 'double-team', 'light-screen', 'reflect', 'swift', 'dream-eater', 'flash', 'rest', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'destiny-bond', 'sandstorm', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'uproar', 'torment', 'facade', 'focus-punch', 'taunt', 'trick', 'role-play', 'magic-coat', 'recycle', 'brick-break', 'knock-off', 'skill-swap', 'snatch', 'secret-power', 'astonish', 'rock-tomb', 'signal-beam', 'block', 'covet', 'calm-mind', 'shock-wave', 'gravity', 'embargo', 'fling', 'last-resort', 'dark-pulse', 'drain-punch', 'focus-blast', 'energy-ball', 'giga-impact', 'nasty-plot', 'zen-headbutt', 'trick-room', 'gunk-shot', 'grass-knot', 'charge-beam', 'guard-split', 'power-split', 'wonder-room', 'psyshock', 'telekinesis', 'magic-room', 'foul-play', 'round', 'ally-switch', 'quash', 'dual-chop', 'phantom-force', 'confide', 'hyperspace-hole', 'power-up-punch', 'laser-focus', 'throat-chop', 'psychic-terrain', 'expanding-force', 'skitter-smack', 'lash-out', 'tera-blast', 'psychic-noise']",[],Não encontrado.,100.0,purple,3,Não encontrado.,False,True,False,80,110,60,150,130,70
721,volcanion,kalos,17,1950,300,"['fire', 'water']",['water-absorb'],"['cut', 'stomp', 'body-slam', 'take-down', 'double-edge', 'leer', 'roar', 'flamethrower', 'mist', 'water-gun', 'hydro-pump', 'hyper-beam', 'strength', 'solar-beam', 'fire-spin', 'earthquake', 'dig', 'toxic', 'double-team', 'haze', 'focus-energy', 'self-destruct', 'fire-blast', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'scary-face', 'sludge-bomb', 'sandstorm', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'taunt', 'superpower', 'brick-break', 'secret-power', 'weather-ball', 'overheat', 'rock-tomb', 'mud-shot', 'water-pulse', 'gyro-ball', 'fling', 'flare-blitz', 'focus-blast', 'earth-power', 'giga-impact', 'thunder-fang', 'fire-fang', 'flash-cannon', 'defog', 'stone-edge', 'smack-down', 'sludge-wave', 'heavy-slam', 'flame-charge', 'round', 'scald', 'incinerate', 'bulldoze', 'wild-charge', 'heat-crash', 'misty-terrain', 'confide', 'steam-eruption', 'stomping-tantrum', 'liquidation', 'body-press', 'scorching-sands', 'tera-blast']",[],Não encontrado.,100.0,brown,3,Não encontrado.,False,True,False,80,110,120,130,90,70
689,barbaracle,kalos,13,960,175,"['rock', 'water']","['tough-claws', 'sniper', 'pickpocket']","['scratch', 'swords-dance', 'cut', 'sand-attack', 'water-gun', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'low-kick', 'strength', 'earthquake', 'dig', 'toxic', 'screech', 'double-team', 'withdraw', 'clamp', 'skull-bash', 'fury-swipes', 'rest', 'rock-slide', 'slash', 'substitute', 'thief', 'snore', 'protect', 'sludge-bomb', 'mud-slap', 'icy-wind', 'sandstorm', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'cross-chop', 'rain-dance', 'ancient-power', 'rock-smash', 'whirlpool', 'beat-up', 'uproar', 'torment', 'facade', 'nature-power', 'taunt', 'helping-hand', 'superpower', 'brick-break', 'endeavor', 'secret-power', 'dive', 'rock-tomb', 'muddy-water', 'aerial-ace', 'iron-defense', 'dragon-claw', 'bulk-up', 'mud-shot', 'rock-blast', 'water-pulse', 'payback', 'assurance', 'embargo', 'fling', 'rock-polish', 'poison-jab', 'night-slash', 'x-scissor', 'focus-blast', 'earth-power', 'giga-impact', 'shadow-claw', 'stone-edge', 'stealth-rock', 'grass-knot', 'hone-claws', 'smack-down', 'sludge-wave', 'round', 'scald', 'shell-smash', 'bulldoze', 'dual-chop', 'razor-shell', 'confide', 'infestation', 'power-up-punch', 'laser-focus', 'brutal-swing', 'liquidation', 'meteor-beam']",['ultra-space-wilds-waterfall'],Não encontrado.,50.0,brown,45,binacle,False,False,False,72,105,115,54,86,68
691,dragalge,kalos,18,815,173,"['poison', 'dragon']","['poison-point', 'poison-touch', 'adaptability']","['tackle', 'take-down', 'tail-whip', 'acid', 'water-gun', 'hydro-pump', 'surf', 'hyper-beam', 'thunderbolt', 'thunder', 'toxic', 'double-team', 'smokescreen', 'haze', 'waterfall', 'bubble', 'rest', 'substitute', 'thief', 'snore', 'spite', 'protect', 'scary-face', 'feint-attack', 'sludge-bomb', 'mud-slap', 'icy-wind', 'outrage', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'twister', 'rain-dance', 'shadow-ball', 'whirlpool', 'hail', 'facade', 'secret-power', 'dive', 'camouflage', 'muddy-water', 'bounce', 'mud-shot', 'poison-tail', 'shock-wave', 'water-pulse', 'toxic-spikes', 'aqua-tail', 'dragon-pulse', 'focus-blast', 'giga-impact', 'draco-meteor', 'gunk-shot', 'venoshock', 'sludge-wave', 'acid-spray', 'round', 'scald', 'dragon-tail', 'play-rough', 'confide', 'venom-drench', 'liquidation', 'scale-shot', 'flip-turn', 'tera-blast', 'snowscape', 'chilling-water']","['ambrette-town-area', 'cyllage-city-area', 'kalos-route-8-area', 'poni-breaker-coast-area']",Não encontrado.,50.0,brown,55,skrelp,False,False,False,65,75,90,97,123,44
693,clawitzer,kalos,13,353,100,['water'],['mega-launcher'],"['vice-grip', 'swords-dance', 'cut', 'body-slam', 'take-down', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'toxic', 'double-team', 'waterfall', 'bubble', 'splash', 'crabhammer', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'flail', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'shadow-ball', 'facade', 'helping-hand', 'secret-power', 'dive', 'weather-ball', 'muddy-water', 'bounce', 'mud-shot', 'water-sport', 'water-pulse', 'u-turn', 'aura-sphere', 'dark-pulse', 'aqua-tail', 'dragon-pulse', 'focus-blast', 'giga-impact', 'flash-cannon', 'aqua-jet', 'hone-claws', 'venoshock', 'smack-down', 'sludge-wave', 'round', 'scald', 'heal-pulse', 'confide', 'laser-focus', 'liquidation', 'terrain-pulse', 'flip-turn', 'tera-blast', 'pounce', 'chilling-water']","['ambrette-town-area', 'cyllage-city-area', 'kalos-route-8-area', 'poni-breaker-coast-area']",Não encontrado.,50.0,blue,55,clauncher,False,False,False,71,73,88,120,89,59
695,heliolisk,kalos,10,210,168,"['electric', 'normal']","['dry-skin', 'sand-veil', 'solar-power']","['pound', 'mega-punch', 'fire-punch', 'thunder-punch', 'razor-wind', 'cut', 'mega-kick', 'tail-whip', 'surf', 'hyper-beam', 'low-kick', 'solar-beam', 'thunder-shock', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'agility', 'quick-attack', 'double-team', 'light-screen', 'swift', 'flash', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'mud-slap', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'facade', 'charge', 'secret-power', 'hyper-voice', 'weather-ball', 'rock-tomb', 'signal-beam', 'shock-wave', 'u-turn', 'magnet-rise', 'dark-pulse', 'dragon-pulse', 'focus-blast', 'giga-impact', 'discharge', 'grass-knot', 'charge-beam', 'electro-ball', 'low-sweep', 'round', 'ally-switch', 'volt-switch', 'bulldoze', 'dragon-tail', 'electroweb', 'wild-charge', 'parabolic-charge', 'electrify', 'confide', 'eerie-impulse', 'electric-terrain', 'brutal-swing', 'breaking-swipe', 'scale-shot', 'rising-voltage']",['ultra-space-wilds-crag'],Não encontrado.,50.0,yellow,75,helioptile,False,False,False,62,55,52,109,94,109
699,aurorus,kalos,27,2250,104,"['rock', 'ice']","['refrigerate', 'snow-warning']","['body-slam', 'take-down', 'growl', 'roar', 'mist', 'ice-beam', 'blizzard', 'aurora-beam', 'hyper-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'rock-throw', 'earthquake', 'toxic', 'psychic', 'double-team', 'light-screen', 'reflect', 'dream-eater', 'flash', 'rest', 'rock-slide', 'substitute', 'snore', 'powder-snow', 'protect', 'icy-wind', 'outrage', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'psych-up', 'ancient-power', 'rock-smash', 'hail', 'facade', 'nature-power', 'secret-power', 'hyper-voice', 'weather-ball', 'rock-tomb', 'icicle-spear', 'iron-defense', 'mud-shot', 'calm-mind', 'rock-blast', 'water-pulse', 'magnet-rise', 'rock-polish', 'dark-pulse', 'aqua-tail', 'earth-power', 'giga-impact', 'avalanche', 'zen-headbutt', 'flash-cannon', 'iron-head', 'stone-edge', 'stealth-rock', 'charge-beam', 'round', 'echoed-voice', 'bulldoze', 'frost-breath', 'dragon-tail', 'freeze-dry', 'confide', 'meteor-beam']",[],Não encontrado.,50.0,blue,45,amaura,False,False,False,123,77,72,99,92,58
700,sylveon,kalos,10,235,184,['fairy'],"['cute-charm', 'pixilate']","['pay-day', 'cut', 'sand-attack', 'tackle', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'bite', 'growl', 'roar', 'hyper-beam', 'dig', 'toxic', 'psychic', 'quick-attack', 'mimic', 'double-team', 'light-screen', 'reflect', 'focus-energy', 'swift', 'flash', 'rest', 'substitute', 'snore', 'curse', 'protect', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'baton-pass', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'facade', 'helping-hand', 'magic-coat', 'skill-swap', 'secret-power', 'hyper-voice', 'weather-ball', 'fake-tears', 'covet', 'magical-leaf', 'calm-mind', 'copycat', 'last-resort', 'giga-impact', 'psyshock', 'telekinesis', 'round', 'echoed-voice', 'stored-power', 'retaliate', 'work-up', 'disarming-voice', 'draining-kiss', 'misty-terrain', 'play-rough', 'fairy-wind', 'moonblast', 'confide', 'mystical-fire', 'dazzling-gleam', 'baby-doll-eyes', 'laser-focus', 'misty-explosion', 'tera-blast', 'trailblaze', 'alluring-voice']",[],Não encontrado.,50.0,pink,45,eevee,False,False,False,95,65,65,110,130,60
705,sliggoo,kalos,8,175,158,['dragon'],"['sap-sipper', 'hydration', 'gooey']","['tackle', 'body-slam', 'take-down', 'water-gun', 'ice-beam', 'blizzard', 'absorb', 'thunderbolt', 'thunder', 'toxic', 'double-team', 'bide', 'bubble', 'acid-armor', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'flail', 'protect', 'sludge-bomb', 'outrage', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dragon-breath', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'facade', 'secret-power', 'muddy-water', 'mud-shot', 'shock-wave', 'water-pulse', 'dragon-pulse', 'draco-meteor', 'sludge-wave', 'acid-spray', 'round', 'confide', 'infestation', 'skitter-smack', 'tera-blast', 'chilling-water']","['kalos-route-19-area', 'exeggutor-island-area']",['shed-shell'],35.0,purple,45,goomy,False,False,False,68,75,53,83,113,60
706,goodra,kalos,20,1505,300,['dragon'],"['sap-sipper', 'hydration', 'gooey']","['mega-punch', 'fire-punch', 'thunder-punch', 'mega-kick', 'tackle', 'body-slam', 'take-down', 'flamethrower', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'strength', 'absorb', 'thunderbolt', 'thunder', 'earthquake', 'toxic', 'double-team', 'bide', 'fire-blast', 'bubble', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'flail', 'protect', 'sludge-bomb', 'outrage', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dragon-breath', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'hail', 'facade', 'focus-punch', 'superpower', 'knock-off', 'secret-power', 'weather-ball', 'muddy-water', 'dragon-claw', 'mud-shot', 'poison-tail', 'shock-wave', 'water-pulse', 'feint', 'assurance', 'aqua-tail', 'dragon-pulse', 'focus-blast', 'giga-impact', 'draco-meteor', 'power-whip', 'sludge-wave', 'acid-spray', 'round', 'scald', 'incinerate', 'bulldoze', 'dragon-tail', 'confide', 'infestation', 'laser-focus', 'brutal-swing', 'stomping-tantrum', 'tearful-look', 'body-press', 'breaking-swipe', 'skitter-smack', 'tera-blast', 'chilling-water', 'dragon-cheer']",[],Não encontrado.,35.0,purple,45,sliggoo,False,False,False,90,100,70,110,150,80
709,trevenant,kalos,15,710,166,"['ghost', 'grass']","['natural-cure', 'frisk', 'harvest']","['cut', 'tackle', 'take-down', 'disable', 'hyper-beam', 'strength', 'leech-seed', 'growth', 'solar-beam', 'earthquake', 'dig', 'toxic', 'psychic', 'night-shade', 'double-team', 'confuse-ray', 'haze', 'reflect', 'dream-eater', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'spite', 'protect', 'scary-face', 'feint-attack', 'destiny-bond', 'giga-drain', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'rock-smash', 'will-o-wisp', 'facade', 'nature-power', 'trick', 'role-play', 'ingrain', 'magic-coat', 'knock-off', 'skill-swap', 'imprison', 'secret-power', 'astonish', 'block', 'magical-leaf', 'calm-mind', 'worry-seed', 'sucker-punch', 'poison-jab', 'dark-pulse', 'seed-bomb', 'x-scissor', 'drain-punch', 'focus-blast', 'energy-ball', 'giga-impact', 'shadow-claw', 'trick-room', 'leaf-storm', 'grass-knot', 'wood-hammer', 'hone-claws', 'telekinesis', 'foul-play', 'round', 'ally-switch', 'hex', 'bulldoze', 'horn-leech', 'phantom-force', 'forests-curse', 'grassy-terrain', 'confide', 'venom-drench', 'power-up-punch', 'brutal-swing', 'branch-poke', 'grassy-glide', 'skitter-smack', 'burning-jealousy', 'lash-out', 'poltergeist', 'tera-blast', 'trailblaze', 'psychic-noise']","['kalos-route-20-area', 'poke-pelago-poni-island-reached', 'poke-pelago-ulaula-island-reached', 'poke-pelago-elite-four-defeated']",Não encontrado.,50.0,brown,60,phantump,False,False,False,85,110,76,65,82,56
711,gourgeist-average,kalos,9,125,173,"['ghost', 'grass']","['pickup', 'frisk', 'insomnia']","['flamethrower', 'hyper-beam', 'leech-seed', 'razor-leaf', 'solar-beam', 'toxic', 'psychic', 'double-team', 'confuse-ray', 'light-screen', 'fire-blast', 'dream-eater', 'flash', 'explosion', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'spite', 'protect', 'scary-face', 'sludge-bomb', 'giga-drain', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'synthesis', 'hidden-power', 'sunny-day', 'shadow-ball', 'rock-smash', 'will-o-wisp', 'facade', 'nature-power', 'trick', 'role-play', 'magic-coat', 'skill-swap', 'imprison', 'secret-power', 'astonish', 'bullet-seed', 'gyro-ball', 'worry-seed', 'dark-pulse', 'seed-bomb', 'focus-blast', 'energy-ball', 'giga-impact', 'nasty-plot', 'shadow-sneak', 'trick-room', 'power-whip', 'grass-knot', 'charge-beam', 'telekinesis', 'flame-charge', 'foul-play', 'round', 'ally-switch', 'hex', 'incinerate', 'phantom-force', 'trick-or-treat', 'moonblast', 'confide', 'mystical-fire', 'brutal-swing', 'grassy-glide', 'skitter-smack', 'poltergeist']",[],Não encontrado.,50.0,brown,60,pumpkaboo,False,False,False,65,90,122,58,75,84
713,avalugg,kalos,20,5050,180,['ice'],"['own-tempo', 'ice-body', 'sturdy']","['tackle', 'body-slam', 'take-down', 'double-edge', 'bite', 'roar', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'strength', 'earthquake', 'toxic', 'double-team', 'recover', 'harden', 'skull-bash', 'flash', 'rest', 'rock-slide', 'sharpen', 'substitute', 'snore', 'curse', 'powder-snow', 'protect', 'scary-face', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'rapid-spin', 'hidden-power', 'rain-dance', 'crunch', 'rock-smash', 'hail', 'facade', 'superpower', 'secret-power', 'ice-ball', 'rock-tomb', 'icicle-spear', 'iron-defense', 'block', 'water-pulse', 'gyro-ball', 'rock-polish', 'giga-impact', 'avalanche', 'ice-fang', 'flash-cannon', 'iron-head', 'stone-edge', 'wide-guard', 'heavy-slam', 'after-you', 'round', 'bulldoze', 'frost-breath', 'icicle-crash', 'confide', 'high-horsepower', 'stomping-tantrum', 'body-press', 'tera-blast', 'ice-spinner', 'snowscape', 'chilling-water']",[],Não encontrado.,50.0,blue,55,bergmite,False,False,False,95,117,184,44,46,28
715,noivern,kalos,15,850,187,"['flying', 'dragon']","['frisk', 'infiltrator', 'telepathy']","['razor-wind', 'cut', 'gust', 'wing-attack', 'whirlwind', 'fly', 'tackle', 'body-slam', 'take-down', 'double-edge', 'bite', 'supersonic', 'flamethrower', 'hyper-beam', 'absorb', 'solar-beam', 'toxic', 'psychic', 'agility', 'screech', 'double-team', 'swift', 'dream-eater', 'leech-life', 'sky-attack', 'rest', 'super-fang', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'outrage', 'endure', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'moonlight', 'hidden-power', 'sunny-day', 'shadow-ball', 'uproar', 'heat-wave', 'torment', 'facade', 'taunt', 'brick-break', 'snatch', 'secret-power', 'hyper-voice', 'air-cutter', 'aerial-ace', 'dragon-claw', 'dragon-dance', 'water-pulse', 'roost', 'tailwind', 'u-turn', 'dark-pulse', 'air-slash', 'x-scissor', 'dragon-pulse', 'focus-blast', 'giga-impact', 'shadow-claw', 'defog', 'draco-meteor', 'hone-claws', 'round', 'echoed-voice', 'acrobatics', 'dragon-tail', 'wild-charge', 'hurricane', 'boomburst', 'confide', 'laser-focus', 'breaking-swipe', 'dual-wingbeat', 'tera-blast', 'dragon-cheer', 'psychic-noise']",['resolution-cave-area'],Não encontrado.,50.0,purple,45,noibat,False,False,False,85,70,80,97,80,123
666,vivillon,kalos,12,170,185,"['bug', 'flying']","['shield-dust', 'compound-eyes', 'friend-guard']","['gust', 'supersonic', 'psybeam', 'hyper-beam', 'solar-beam', 'poison-powder', 'stun-spore', 'sleep-powder', 'toxic', 'psychic', 'double-team', 'confuse-ray', 'light-screen', 'swift', 'dream-eater', 'flash', 'rest', 'substitute', 'thief', 'snore', 'protect', 'giga-drain', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'facade', 'endeavor', 'secret-power', 'weather-ball', 'aromatherapy', 'air-cutter', 'signal-beam', 'aerial-ace', 'iron-defense', 'calm-mind', 'roost', 'tailwind', 'u-turn', 'air-slash', 'bug-buzz', 'energy-ball', 'giga-impact', 'defog', 'bug-bite', 'quiver-dance', 'round', 'acrobatics', 'struggle-bug', 'electroweb', 'hurricane', 'draining-kiss', 'confide', 'powder', 'infestation', 'laser-focus', 'pollen-puff', 'skitter-smack', 'tera-blast', 'pounce']",[],Não encontrado.,70.0,white,45,spewpa,False,False,False,80,52,50,90,50,89
687,malamar,kalos,15,470,169,"['dark', 'psychic']","['contrary', 'suction-cups', 'infiltrator']","['cut', 'bind', 'tackle', 'wrap', 'disable', 'flamethrower', 'psybeam', 'hyper-beam', 'peck', 'thunderbolt', 'toxic', 'psychic', 'hypnosis', 'double-team', 'light-screen', 'reflect', 'swift', 'constrict', 'flash', 'psywave', 'rest', 'rock-slide', 'slash', 'substitute', 'thief', 'snore', 'reversal', 'spite', 'protect', 'scary-face', 'destiny-bond', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'future-sight', 'torment', 'facade', 'taunt', 'helping-hand', 'trick', 'role-play', 'superpower', 'knock-off', 'skill-swap', 'snatch', 'secret-power', 'fake-tears', 'signal-beam', 'aerial-ace', 'block', 'calm-mind', 'gravity', 'pluck', 'acupressure', 'payback', 'embargo', 'fling', 'guard-swap', 'dark-pulse', 'night-slash', 'switcheroo', 'giga-impact', 'nasty-plot', 'psycho-cut', 'trick-room', 'psyshock', 'telekinesis', 'foul-play', 'round', 'stored-power', 'ally-switch', 'retaliate', 'topsy-turvy', 'confide', 'throat-chop', 'lunge', 'brutal-swing', 'liquidation', 'expanding-force', 'lash-out', 'tera-blast', 'trailblaze', 'psychic-noise']",[],Não encontrado.,50.0,blue,80,inkay,False,False,False,86,92,88,68,75,73
697,tyrantrum,kalos,25,2700,182,"['rock', 'dragon']","['strong-jaw', 'rock-head']","['stomp', 'horn-drill', 'tackle', 'body-slam', 'thrash', 'tail-whip', 'bite', 'roar', 'hyper-beam', 'strength', 'earthquake', 'dig', 'toxic', 'double-team', 'bide', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'scary-face', 'outrage', 'sandstorm', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'sunny-day', 'crunch', 'ancient-power', 'rock-smash', 'facade', 'superpower', 'brick-break', 'secret-power', 'hyper-voice', 'rock-tomb', 'aerial-ace', 'iron-defense', 'block', 'dragon-claw', 'dragon-dance', 'rock-blast', 'close-combat', 'assurance', 'rock-polish', 'dark-pulse', 'dragon-pulse', 'earth-power', 'giga-impact', 'thunder-fang', 'ice-fang', 'fire-fang', 'zen-headbutt', 'draco-meteor', 'iron-head', 'stone-edge', 'stealth-rock', 'head-smash', 'hone-claws', 'round', 'bulldoze', 'dragon-tail', 'play-rough', 'confide', 'high-horsepower', 'brutal-swing', 'psychic-fangs', 'stomping-tantrum', 'breaking-swipe', 'scale-shot', 'meteor-beam', 'lash-out']",[],Não encontrado.,50.0,red,45,tyrunt,False,False,False,82,121,119,69,59,71
